0.00002627,0.000565288,0.00044415,0.000053491,0.000757301,0.001293465,0.000651381,0.000332649,0.000558926,0.00048167,0.000439019,0.000428871,0.000312099,0.000025749,0.000437406,0.000307872,0.000262396,0.000029455,0.000250864,0.000194307,0.000236226,0.000910821,0.000549448,0.000567672,0.000122792,0.000037682,0.000445752,0.000643806,0.001066133,0.000246175,0.000054052,0.000236918,0.000393823,0.000505735,0.000390578,0.000776026,0.000574786,0.001256072,0.00003716,0.000610623,0.000859864,0.000584173,0.000384135,0.000861366,0.000839715,0.000633667,0.000083377,0.000027932,0.000547574,0.000412859,0.000294146,0.000124515,0.000049744,0.001031287,0.000502669,0.0002488,0.000076795,0.0000957,0.000401167,0.000346074,0.00014285,0.000354028,0.000245374,0.000538988,0.000496548,0.000056907,0.000584112,0.000597478,0.00080522,0.000190761,0.000046417,0.000345703,0.000552363,0.000533367,0.000640439,0.000215667,0.000176193,0.00024394,0.000616924,0.000718556,0.000668752,0.000409433,0.000631743,0.0008103,0.000873719,0.000205558,0.000023915,0.000797936,0.000871745,0.00021741,0.000574785,0.000722113,0.000408321,0.00034435,0.000024656,0.000758462,0.00024377,0.000631061,0.000450841,0.000815619,0.000416726,0.000583632,0.000532895,0.000431855,0.000780843,0.000799168,0.000328439,0.00054576,0.000151255,0.000696875,0.000568412,0.000944182,0.000051998,0.000452394,0.000044003,0.000046127,0.000043593,0.000073719,0.00049808,0.000526634,0.000692407,0.000483052,0.000442545,0.000229693,0.000611514,0.000569384,0.000833343,0.000320074,0.000458805,0.000828203,0.000427697,0.000722503,0.000645358,0.001037347,0.000081324,0.000032641,0.0005721,0.000508058,0.000309744,0.000204727,0.00061487,0.000324092,0.000207211,0.000155083,0.000171494,0.000194567,0.000247898,0.00044001,0.001128959,0.000561399,0.000028644,0.00053026,0.000743502,0.000063129,0.000358206,0.000336565,0.000765965,0.000049854,0.0004345,0.000690943,0.000070853,0.000077717,0.000074771,0.000612135,0.000067628,0.000474135,0.001105916,0.000041899,0.000373365,0.000023394,0.000797925,0.0003708,0.000308772,0.000378735,0.000295097,0.000070263,0.000343408,0.000182915,0.000569394,0.00119286,0.000709528,0.000415293,0.000039545,0.000103856,0.000430672,0.000803586,0.000316367,0.000127871,0.000615722,0.000175431,0.000804047,0.00003731,0.000108534,0.000326967,0.000479515,0.000155163,0.000711582,0.000550529,0.000612194,0.000389084,0.000659775,0.000748122,0.000513539,0.000569184,0.000035727,0.000585574
0.000545461,0.000043272,0.000390909,0.00006299,0.000729909,0.000736452,0.000545691,0.000041989,0.00020144,0.000078689,0.000409133,0.000087665,0.000067067,0.00014847,0.000057028,0.000155183,0.0001432,0.000064132,0.001004007,0.000433419,0.000596857,0.000438909,0.00072556,0.000360982,0.000091593,0.000248229,0.000401689,0.00012167,0.000708809,0.000066325,0.000287182,0.000382763,0.000122782,0.00093176,0.00055073,0.000741009,0.000579775,0.000390137,0.000348348,0.000594923,0.000191321,0.00078885,0.00059345,0.000861196,0.000140506,0.000053922,0.000094679,0.000169229,0.00006864,0.000064302,0.000150624,0.000125136,0.000241346,0.001053549,0.000838964,0.000024626,0.000520673,0.000330484,0.000486749,0.000029867,0.000067026,0.000416907,0.000449859,0.000833673,0.000264129,0.000263107,0.000689522,0.000619619,0.000769443,0.000163188,0.000387541,0.000537595,0.000877175,0.000042079,0.000891813,0.000584393,0.000618357,0.000375328,0.000954451,0.000746869,0.000598069,0.00034429,0.000677549,0.00054587,0.000621132,0.00027572,0.000270952,0.000391419,0.000537705,0.000051888,0.000086023,0.00040286,0.000033343,0.000040617,0.000105369,0.000280379,0.001099856,0.000552944,0.000691454,0.000488662,0.000184818,0.000464196,0.000674653,0.00050882,0.00065166,0.000718596,0.000478953,0.000590084,0.000124545,0.000042019,0.000761577,0.000539598,0.000176092,0.000089048,0.000104136,0.000193865,0.00013234,0.00015868,0.000602126,0.000467642,0.000520401,0.000449238,0.000728614,0.000811892,0.000665817,0.00014309,0.000430342,0.000395206,0.000744034,0.000918412,0.000119866,0.000083127,0.000602567,0.000405034,0.000366582,0.000332838,0.000792545,0.000717223,0.000485486,0.000228772,0.000616934,0.000679121,0.000662139,0.00049314,0.000043533,0.000376611,0.000285619,0.000684551,0.001259185,0.000477802,0.000607877,0.00031833,0.000915427,0.000045626,0.000047249,0.000465078,0.000622204,0.000600462,0.000708967,0.000093967,0.000044243,0.000037591,0.000935225,0.000486508,0.000827672,0.000215546,0.000814156,0.001022008,0.000467001,0.000016631,0.000719498,0.000629778,0.000728364,0.000699139,0.000439619,0.000284787,0.000369958,0.000629898,0.000414683,0.000885781,0.00075792,0.000436152,0.000556831,0.000266863,0.000284898,0.000067918,0.000098877,0.000123302,0.000080872,0.00077417,0.000652711,0.000024045,0.000518297,0.000602646,0.000510634,0.000735938,0.000670975,0.0004771,0.000548244,0.000424721,0.000543645,0.000329191,0.000074981,0.00013798,0.000157086,0.000074671
0.000572913,0.000074911,0.000346545,0.000117532,0.000152288,0.000112452,0.000452585,0.000254752,0.000793429,0.000250594,0.000541814,0.000025097,0.000262846,0.000158018,0.000321628,0.000037962,0.000092435,0.000291291,0.000722556,0.000478504,0.000490867,0.000421626,0.000664565,0.000531874,0.000043022,0.000532667,0.000316989,0.000326496,0.001044322,0.000030618,0.000110178,0.000357926,0.000604071,0.000859373,0.000035867,0.000637373,0.000689883,0.000276091,0.000094618,0.000271192,0.000409573,0.000201049,0.00040225,0.000544208,0.000941608,0.000055334,0.000436444,0.00046649,0.000100009,0.000424722,0.000287964,0.000700092,0.000137249,0.001009366,0.000838613,0.00002136,0.000037461,0.000048492,0.000097464,0.000234533,0.000531724,0.000436403,0.000592599,0.00084253,0.000037731,0.000090181,0.000099017,0.000089719,0.000494994,0.000671738,0.000019998,0.000621423,0.00095883,0.000414773,0.000802965,0.000507307,0.000322549,0.000411407,0.000951195,0.000605232,0.000668371,0.000173707,0.000485085,0.000814387,0.000767579,0.000241506,0.000205968,0.000470017,0.000549597,0.000329592,0.00040759,0.000961935,0.000315826,0.000027341,0.00029653,0.000303182,0.00062561,0.000370108,0.00061501,0.000086954,0.000172235,0.000092254,0.000907011,0.000156606,0.000283585,0.000413781,0.000216248,0.000615151,0.000082807,0.000426355,0.000665295,0.000798527,0.000652301,0.000025609,0.000361772,0.000043291,0.000378193,0.000017713,0.000027862,0.000664845,0.000594161,0.000035908,0.000446453,0.000162036,0.000576418,0.000057839,0.000267134,0.000689641,0.000723295,0.000381299,0.000629037,0.000466521,0.000436544,0.00015378,0.000127792,0.000511906,0.000276642,0.000428999,0.000244491,0.000526554,0.000069181,0.000484985,0.000615932,0.000059562,0.000338428,0.000399884,0.000388312,0.000179909,0.000074892,0.00029651,0.000134974,0.000575465,0.000694059,0.000023544,0.00037618,0.000578381,0.000775694,0.000358315,0.000191381,0.000385657,0.000110699,0.00015404,0.000622785,0.000627414,0.001256861,0.00044525,0.000251454,0.00106022,0.000414322,0.000059973,0.000334201,0.000417177,0.000709538,0.000916168,0.000325123,0.000243099,0.000029095,0.000498159,0.000339751,0.000937037,0.000660445,0.00008977,0.000497218,0.000370228,0.000441583,0.000777236,0.000336034,0.000136638,0.000744384,0.000613888,0.000920596,0.00011668,0.00098583,0.000567851,0.000492659,0.0002544,0.000777256,0.000654254,0.000361842,0.000257315,0.00065192,0.000665555,0.000029094,0.000533206,0.000049353,0.000765113
0.000411177,0.00003149,0.00033364,0.000455641,0.000198826,0.0000902,0.000465119,0.000173518,0.000897586,0.000593572,0.000038973,0.000368616,0.000236647,0.00021706,0.000251735,0.000288114,0.000333821,0.000288365,0.00051897,0.000389506,0.000112041,0.00038117,0.000634588,0.000989229,0.00013743,0.000020169,0.000347507,0.000785774,0.001195799,0.000038733,0.000104437,0.000029105,0.000721893,0.000691646,0.000579664,0.000295357,0.000257506,0.000742692,0.000308393,0.000522036,0.000559917,0.000682488,0.000422428,0.000380489,0.000574645,0.0001797,0.00009004,0.000075793,0.000234021,0.000286691,0.000460579,0.000063299,0.000103536,0.000658583,0.00005296,0.000088698,0.000150794,0.000045886,0.000410685,0.000298633,0.000564095,0.000348638,0.000733585,0.001225363,0.000571439,0.000030828,0.000441533,0.000652602,0.000694481,0.000120067,0.000495676,0.000308282,0.000649656,0.000488271,0.000862508,0.000416647,0.000799409,0.000290228,0.000550298,0.000351634,0.00084277,0.000397279,0.000526533,0.000545409,0.000963408,0.000208333,0.0000213,0.00004725,0.000329512,0.000410264,0.000626001,0.000794349,0.000407529,0.000326737,0.000023514,0.000394325,0.001151994,0.000499803,0.000388433,0.000624137,0.000358116,0.000880712,0.000068489,0.000836458,0.000562151,0.000843061,0.000417528,0.000631091,0.000126359,0.000683149,0.000665326,0.000656659,0.000701183,0.000352796,0.000042921,0.000094138,0.00030735,0.000042451,0.000546181,0.00041338,0.000597016,0.00047179,0.000676266,0.000823544,0.000644005,0.000255612,0.000820057,0.000490345,0.000490606,0.000347916,0.000514761,0.000777647,0.00025467,0.000526503,0.000435702,0.000447043,0.000666918,0.000218563,0.000145815,0.000590795,0.00053045,0.000499052,0.000039104,0.000071665,0.000103295,0.000195488,0.000272474,0.000669603,0.000741639,0.000637563,0.000702465,0.000899567,0.000896732,0.00003168,0.000600813,0.000457833,0.000406016,0.000468424,0.000739365,0.000646049,0.000080722,0.000126839,0.001143327,0.000340793,0.000871033,0.000496947,0.001052185,0.000783759,0.000364838,0.000135856,0.000066025,0.000335573,0.00068387,0.000571387,0.000431834,0.000524279,0.000026691,0.000166204,0.000507227,0.000913763,0.00067835,0.000488071,0.000457293,0.000416966,0.000305245,0.000693418,0.000330263,0.000028534,0.000831989,0.00028611,0.00085929,0.000022332,0.00060973,0.000513509,0.000618496,0.000565367,0.000299064,0.000484734,0.00036067,0.000374687,0.000391068,0.000617204,0.000032872,0.000490835,0.000025428,0.000743723
0.000033293,0.000071806,0.000313081,0.000295608,0.000159011,0.00079873,0.000538067,0.000272225,0.000694763,0.000481259,0.000403042,0.000032451,0.000388414,0.000304265,0.000529741,0.000033313,0.000141588,0.000278616,0.000524651,0.000520724,0.0001904,0.000486149,0.000789752,0.000547113,0.000108656,0.000033082,0.000172756,0.000148059,0.000838133,0.000024927,0.000038473,0.000029676,0.000772589,0.00037572,0.000208655,0.000597318,0.000645529,0.001037128,0.000027351,0.00063041,0.000502239,0.000070413,0.000172887,0.000616304,0.000637805,0.000537966,0.000279007,0.000165472,0.000280861,0.000446172,0.000393402,0.000389896,0.000012624,0.000456682,0.000067838,0.000351233,0.000469376,0.000326206,0.000648775,0.000073989,0.000629258,0.00006871,0.000397671,0.000935646,0.000098786,0.000244411,0.000569074,0.000196832,0.000436694,0.000751007,0.000537164,0.000494834,0.000835186,0.000025098,0.000586627,0.000583952,0.000335614,0.000575025,0.000939984,0.000751158,0.000587268,0.0003073,0.000879339,0.000648243,0.000554456,0.000027361,0.000035888,0.000622735,0.001039522,0.00017489,0.000132099,0.000733094,0.000403121,0.000041418,0.000261443,0.000123233,0.001006148,0.000043692,0.00062028,0.000377712,0.000308803,0.000878197,0.00085308,0.00063071,0.001144399,0.00041836,0.000217731,0.000327308,0.000183095,0.000069812,0.000244672,0.000373645,0.000373215,0.000412147,0.000429852,0.000090351,0.000039204,0.000025648,0.000585364,0.000364949,0.00038189,0.00031246,0.000109887,0.000335293,0.000778939,0.000576788,0.000807373,0.000719718,0.000698869,0.000806,0.000553504,0.000645548,0.000520241,0.000514842,0.000049042,0.000218302,0.000754143,0.000233601,0.000210577,0.000499262,0.000584753,0.00010591,0.000875591,0.000065874,0.000393693,0.000063079,0.000430983,0.000566088,0.000842329,0.000034716,0.000627394,0.000163308,0.000265621,0.000066325,0.00013771,0.000299295,0.000579273,0.000749564,0.00068392,0.000049233,0.000057328,0.000120767,0.000446643,0.000555798,0.001306805,0.000516134,0.000708055,0.000971332,0.000338378,0.000025157,0.000389164,0.000316988,0.000189036,0.000664172,0.000432096,0.00029682,0.000395647,0.000500855,0.00067315,0.001088242,0.000773489,0.000418309,0.000546922,0.000285198,0.000275469,0.000484765,0.000299755,0.000181863,0.000719207,0.000499502,0.00050898,0.00019114,0.000777787,0.000111911,0.00052488,0.000245914,0.000517346,0.00055138,0.000120106,0.000149371,0.000422667,0.000598399,0.000552582,0.000629858,0.000044133,0.000594702
0.000022372,0.000737924,0.000023384,0.000339843,0.000073128,0.000907955,0.000586057,0.000314284,0.000572161,0.000299155,0.000273537,0.00005325,0.000127471,0.000059923,0.000505866,0.000030227,0.000263508,0.000272735,0.000692628,0.00032311,0.000682479,0.000516896,0.000735749,0.000452555,0.000056306,0.000405907,0.000056887,0.000309544,0.001026078,0.000285469,0.000038402,0.000307421,0.000900891,0.000092334,0.000579645,0.000746279,0.000615742,0.001110427,0.000240053,0.00069373,0.000086954,0.000626823,0.000563985,0.000722254,0.000359108,0.000722314,0.000190389,0.00042385,0.000101221,0.000312099,0.000451462,0.000412659,0.000130386,0.000814197,0.000721152,0.000044003,0.000647923,0.000346885,0.000787136,0.000303202,0.00004753,0.00031754,0.000188496,0.000766898,0.000024045,0.000054954,0.000054994,0.000192082,0.000409152,0.000170491,0.000520593,0.000429732,0.000034916,0.000459087,0.000505775,0.000456872,0.000848181,0.000300978,0.000374537,0.00065133,0.000077235,0.000170782,0.000172265,0.000539999,0.000232619,0.000196881,0.000168618,0.000388173,0.000258848,0.000311979,0.000395446,0.000613738,0.000344871,0.000357514,0.000289436,0.000261053,0.000787116,0.00070474,0.000809568,0.000294045,0.000284176,0.00051927,0.000064291,0.000612055,0.000090561,0.000099157,0.000431243,0.000430583,0.000131318,0.000294005,0.000785392,0.000652661,0.000555308,0.000383614,0.000285559,0.0003017,0.000254781,0.000024676,0.000416586,0.000694521,0.000706493,0.000024687,0.000435732,0.000734255,0.000321928,0.00031259,0.000309524,0.000327558,0.000411406,0.000771446,0.000399634,0.00039216,0.000754354,0.000813725,0.000446012,0.000367764,0.000528818,0.000865212,0.00050351,0.000772979,0.000024235,0.000583851,0.000750196,0.000149652,0.000266483,0.000500614,0.000517757,0.000729857,0.000642502,0.000654525,0.000051808,0.000602527,0.000644516,0.000027832,0.000256424,0.000620871,0.000543035,0.000854332,0.000640388,0.000515443,0.000138591,0.000126078,0.000053481,0.00014862,0.000132891,0.000577199,0.000706322,0.000073188,0.000368746,0.000147509,0.000303533,0.000287562,0.000393833,0.000065203,0.00038676,0.000235454,0.000602376,0.00013284,0.000774992,0.000271292,0.00100702,0.000239892,0.000539498,0.000088697,0.000452243,0.000491357,0.000312039,0.000174269,0.000417237,0.00064165,0.000273356,0.000037681,0.000319142,0.000383754,0.000421144,0.00042408,0.00059939,0.000423689,0.000409732,0.000062758,0.000088307,0.000345001,0.000624238,0.000627113,0.000075903,0.000624448
0.000077236,0.000446604,0.000445152,0.000040086,0.000706435,0.000712747,0.000687569,0.000316218,0.000644858,0.000517759,0.000494635,0.000029425,0.000231537,0.000220417,0.000248009,0.000346735,0.000272515,0.000303965,0.00074635,0.000203364,0.000410155,0.000453246,0.000180992,0.00079442,0.00016399,0.000347556,0.000768602,0.000638385,0.000959322,0.000271773,0.000027312,0.000311829,0.000749225,0.000462193,0.000343398,0.000606775,0.000563805,0.001259668,0.000266693,0.00016936,0.001026448,0.00004284,0.000516215,0.000625661,0.00080486,0.000524119,0.000262405,0.000612105,0.000066045,0.000263648,0.000426475,0.000723506,0.000102543,0.000049934,0.000374868,0.00005303,0.000527005,0.000390207,0.000390778,0.000063289,0.000647612,0.000396929,0.000567952,0.000895089,0.000517857,0.000537836,0.000255782,0.000649435,0.000767729,0.00020156,0.000437355,0.00064651,0.000915768,0.000379847,0.000076815,0.000203253,0.000224875,0.000123664,0.000607947,0.000715541,0.000650828,0.000221658,0.000157116,0.000462903,0.000441514,0.000235284,0.000312961,0.000335524,0.000627534,0.000313221,0.000562241,0.000218121,0.000513869,0.000368305,0.000027472,0.000361973,0.000969158,0.000631151,0.000201661,0.00058283,0.000532956,0.00089003,0.000574535,0.000639697,0.00088498,0.0004612,0.000792466,0.000044955,0.000131999,0.00018562,0.000400195,0.000123964,0.000615011,0.000389305,0.000289326,0.000311357,0.000030237,0.000065403,0.000501256,0.000423599,0.000627594,0.000463715,0.000638715,0.000656358,0.000525922,0.000305146,0.000522065,0.000946165,0.00009545,0.000583511,0.000460018,0.000104027,0.000165692,0.000750767,0.000055084,0.000453115,0.000802254,0.000860644,0.000486748,0.000580865,0.00051383,0.00051898,0.000611995,0.000583921,0.00024393,0.000319713,0.00025475,0.000208242,0.000916549,0.000552222,0.000709018,0.000666147,0.000839794,0.000018925,0.000505082,0.000650968,0.000440992,0.000424871,0.000075121,0.000513569,0.000034936,0.000114386,0.000529309,0.000592277,0.001372499,0.000037832,0.001012239,0.000075903,0.0005037,0.000031049,0.0003183,0.000684561,0.000763199,0.00082728,0.000370429,0.00003216,0.000035286,0.000451301,0.000764372,0.000790191,0.000643023,0.000538626,0.000551681,0.000034465,0.000044504,0.000842389,0.00002678,0.000021471,0.000765153,0.000717513,0.000835486,0.000135245,0.000580355,0.000628455,0.00050369,0.000284346,0.000625811,0.000306308,0.000819225,0.000393031,0.000454707,0.000587458,0.000037821,0.000141317,0.000129905,0.000976743
0.000022453,0.00045515,0.000401198,0.000300398,0.000797026,0.000737373,0.000607208,0.000331246,0.000062879,0.000028404,0.000245995,0.000225416,0.000313012,0.000124896,0.000064912,0.000179149,0.00009502,0.000191873,0.001034704,0.000042791,0.000292563,0.000548006,0.000563915,0.00073077,0.000031449,0.000035718,0.000819658,0.000485066,0.00122337,0.000225586,0.00006367,0.000043532,0.000813156,0.000295138,0.000372895,0.000504233,0.00030198,0.001156314,0.000265752,0.000659245,0.000939914,0.000025639,0.000536243,0.000393002,0.000123994,0.000085511,0.000114977,0.000138842,0.000149573,0.000162818,0.000084139,0.000096212,0.000290459,0.000982124,0.001005779,0.000102754,0.000040897,0.000088176,0.000454658,0.00041847,0.000444289,0.000508781,0.000681056,0.000711172,0.000574635,0.00041304,0.000217872,0.00002679,0.000549507,0.000379997,0.000330945,0.000337848,0.000546451,0.000420413,0.000191101,0.000963689,0.000834755,0.000737943,0.000933021,0.000592188,0.000675785,0.000402951,0.000812483,0.000594482,0.000462894,0.000221248,0.000334572,0.00081601,0.001031367,0.000034796,0.00044469,0.000713377,0.000395226,0.00037622,0.000023965,0.000781274,0.000510423,0.00029663,0.000543215,0.0005299,0.000446171,0.000141256,0.000727402,0.000806061,0.00050866,0.000432375,0.000362033,0.000524419,0.000144603,0.000631822,0.000181643,0.000356132,0.000671207,0.000037631,0.000080782,0.000045516,0.000156014,0.000063179,0.000055485,0.000179398,0.000447254,0.000270471,0.000081674,0.000383324,0.000469606,0.000595083,0.000429059,0.000443957,0.00048236,0.00074219,0.000597407,0.00053001,0.000504061,0.000337276,0.000202993,0.000165091,0.000452464,0.000600262,0.000388724,0.000998093,0.000480907,0.000798536,0.000043352,0.000749384,0.000396849,0.000393142,0.000403161,0.000459697,0.000727542,0.000035587,0.000384686,0.000289967,0.000134784,0.000075934,0.000420222,0.000580185,0.000916188,0.000762218,0.000602646,0.000492048,0.000040397,0.000151936,0.001080849,0.000286711,0.000248158,0.000639396,0.000851847,0.000863649,0.000389064,0.000040206,0.000358036,0.000144252,0.000588821,0.00078955,0.000383804,0.000279728,0.000390647,0.000588771,0.000538125,0.000751608,0.000475767,0.000497528,0.000468103,0.000479494,0.000321577,0.000872546,0.000029766,0.000140255,0.000316186,0.000407038,0.000594572,0.000072577,0.000495114,0.000522646,0.000639496,0.000508309,0.00049867,0.000434831,0.000383213,0.000034445,0.000611403,0.000500615,0.000534017,0.000041048,0.000041999,0.000167036
0.000523078,0.000549549,0.000427849,0.000048953,0.00079349,0.001196221,0.000571079,0.00030702,0.000647233,0.000071224,0.000618639,0.000422899,0.000022051,0.000263147,0.000192193,0.000181853,0.000345182,0.000016762,0.000786506,0.000184107,0.000080221,0.000912744,0.000617998,0.000455641,0.000103726,0.000518058,0.000692999,0.000407119,0.000538908,0.000053381,0.000283035,0.00036011,0.000437937,0.000842872,0.000561861,0.000172576,0.00042323,0.000708407,0.000225666,0.00031224,0.00096906,0.000119475,0.000493312,0.000124885,0.000421256,0.000257736,0.000453607,0.000478514,0.00041333,0.000258117,0.00024916,0.00040812,0.000032291,0.000965733,0.000116049,0.000118714,0.000465989,0.000225686,0.00090063,0.000292262,0.000595083,0.000669243,0.000063189,0.000777988,0.000577299,0.000025778,0.0003604,0.000672209,0.000721502,0.000589633,0.000307651,0.000528107,0.000550208,0.000586748,0.000760365,0.000913775,0.000585094,0.000795471,0.000177556,0.000499573,0.000748723,0.000150534,0.000327328,0.000815089,0.000688629,0.000278496,0.000277223,0.000772508,0.00056117,0.000027973,0.000779661,0.000338368,0.000261834,0.000235554,0.000089759,0.000686987,0.000919014,0.00061494,0.000390958,0.000585886,0.00050865,0.0009171,0.000445551,0.000610152,0.000447715,0.00070991,0.000139182,0.000497248,0.000124976,0.000657671,0.00067864,0.000751398,0.000722082,0.000319974,0.000241907,0.000317018,0.000176914,0.000023233,0.000443366,0.000637743,0.000502629,0.00040289,0.000467973,0.000622715,0.000092985,0.000156726,0.000144132,0.000879068,0.00034959,0.000092113,0.000373835,0.000436764,0.00045579,0.000077767,0.000365429,0.00021725,0.000512197,0.000494974,0.00046149,0.000839804,0.000023725,0.00055093,0.000601986,0.000652111,0.00041309,0.00003727,0.000377753,0.000436533,0.000979257,0.000571599,0.000052369,0.00052467,0.000381951,0.000044534,0.000682327,0.000614619,0.00012204,0.000568582,0.000737992,0.000618237,0.000028985,0.00013769,0.001025594,0.000039655,0.001223849,0.000548074,0.000970641,0.000786163,0.00041379,0.00002118,0.000319222,0.000233881,0.000138331,0.000538125,0.000046177,0.000356432,0.000059282,0.000691164,0.000739575,0.000732272,0.000723315,0.000055625,0.000521945,0.000451141,0.000022222,0.000640438,0.000034845,0.000047159,0.000459898,0.000264859,0.000473243,0.000039204,0.000531102,0.000449708,0.00072104,0.000077877,0.000235494,0.000296118,0.000537424,0.000446402,0.000575676,0.000331756,0.00044499,0.000695301,0.000024086,0.000745236
0.000027131,0.000421777,0.0004553,0.000246706,0.000823807,0.001002685,0.000084369,0.000069772,0.000751851,0.000117372,0.000069532,0.000142298,0.000073649,0.000404043,0.000122452,0.000240034,0.000186792,0.000286892,0.000642384,0.00045519,0.000219003,0.000684654,0.000131648,0.000869763,0.00002641,0.000038333,0.000917543,0.000118053,0.000299997,0.000161284,0.000359309,0.000270922,0.000791135,0.000788629,0.000544759,0.000512007,0.000802746,0.000306278,0.000212091,0.000617836,0.000607697,0.00064087,0.0000581,0.000209797,0.000787467,0.00066214,0.000199026,0.000373124,0.000049073,0.000330544,0.000247367,0.000484896,0.000155334,0.000924977,0.000356242,0.000346224,0.000123504,0.000096703,0.000114997,0.000212621,0.000501897,0.000660827,0.000700993,0.000756468,0.000602628,0.000360791,0.00001596,0.000604411,0.000500985,0.000689581,0.000527696,0.000078778,0.000406657,0.000102784,0.000525021,0.000628506,0.00037637,0.000706013,0.000885081,0.000528337,0.000705892,0.000201009,0.000336485,0.000129615,0.000509902,0.000212521,0.000273145,0.00012694,0.000769823,0.000256824,0.000798907,0.000289877,0.000453445,0.000294305,0.00024369,0.000632564,0.00083702,0.000587558,0.000157326,0.000431494,0.000451562,0.00058832,0.000294075,0.000818544,0.000654916,0.000845715,0.00078972,0.000436163,0.000100109,0.000673541,0.000687397,0.000186633,0.000573492,0.000430001,0.000336505,0.000035878,0.000036499,0.000045847,0.000587048,0.000481769,0.000423249,0.000452594,0.000451722,0.000792655,0.000302822,0.000322648,0.000340683,0.000302501,0.000314373,0.000545409,0.000368455,0.000150514,0.000271372,0.000920717,0.000041218,0.000030588,0.000776254,0.000799689,0.000480667,0.00057755,0.00046686,0.000648454,0.000108234,0.000420994,0.000356222,0.000277424,0.000153169,0.000220406,0.000945484,0.000574644,0.00069948,0.000078508,0.001074367,0.000029746,0.000613798,0.000110799,0.000849352,0.000038051,0.000397539,0.000156255,0.000139183,0.000130356,0.00114498,0.000281812,0.001199563,0.000494884,0.000864571,0.000849723,0.000410605,0.000050285,0.00069412,0.000661328,0.000742681,0.000969037,0.000340412,0.00002095,0.00002631,0.000469005,0.000783658,0.001260418,0.000714488,0.000035647,0.000043442,0.000061206,0.000085672,0.000213863,0.000069551,0.000222269,0.000767648,0.000592348,0.000374056,0.000062939,0.000594742,0.000341063,0.000435612,0.000351403,0.000543576,0.000620861,0.000241265,0.000246666,0.000624027,0.000717183,0.000025077,0.000377232,0.000050646,0.000680634
